"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00208080","2012-03-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    3",",,7,0800","    3",",,7,","    0","T,,7,","   33",",,7","  -44",",,7",,,,,"  -44",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,"    0",",,7,","    6",",,7","  -44",",,7",,,,,"   -6",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  150",",,7","   -6",",,7",,,,,"   78",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","   30",",,7,0800",,,,,"  200",",,7","   56",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","   20",",,7,0800",,,,,"  128",",,7","  -17",",,7",,,,,"    6",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"   33",",,7","  -61",",,7",,,,,"  -39",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","  264",",,7,0800",,,,,"  172",",,7","   78",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  194",",,7","   28",",,7",,,,,"   39",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  256",",,7","   39",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","   86",",,7,0800",,,,,"  250",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","   43",",,7,0800",,,,,"  250",",,7","  100",",,7",,,,,"  117",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  228",",,7","  106",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  283",",,7","  111",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  139",",,7","  -17",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  206",",,7","   28",",,7",,,,,"   39",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"   94",",,7","   -6",",,7",,,,,"   17",",,7,0800",,,,,,,,,,
"USC00208080","2012-03-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","  198",",,7,0800",,,,,"   61",",,7","   11",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"   67",",,7","   17",",,7",,,,,"   44",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  167",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  167",",,7","   17",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"   67",",,7","   11",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","   18",",,7,0800",,,,,"  267",",,7","  133",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","   25",",,7,0800",,,,,"  206",",,7","   33",",,7",,,,,"   33",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  150",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  189",",,7","   28",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  250",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","   84",",,7,0800",,,,,"  244",",,7","   39",",,7",,,,,"   44",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  122",",,7","   11",",,7",,,,,"   22",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  117",",,7","   17",",,7",,,,,"   39",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  144",",,7","   22",",,7",,,,,"   50",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  172",",,7","   22",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","   20",",,7,0800",,,,,"  183",",,7","   22",",,7",,,,,"  106",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  156",",,7","   -6",",,7",,,,,"    0",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","   56",",,7,0800",,,,,"   72",",,7","  -22",",,7",,,,,"   22",",,7,0800",,,,,,,,,,
"USC00208080","2012-04-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","   30",",,7,0800",,,,,"  167",",,7","   22",",,7",,,,,"   72",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","  234",",,7,0800",,,,,"  144",",,7","   56",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","   18",",,7,0800",,,,,"  317",",,7","  150",",,7",,,,,"  172",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","   76",",,7,0800",,,,,"  222",",,7","   94",",,7",,,,,"  100",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","  114",",,7,0800",,,,,"  189",",,7","   94",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    8",",,7,0800",,,,,"  200",",,7","   50",",,7",,,,,"   56",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  194",",,7","   56",",,7",,,,,"   56",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  250",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    3",",,7,0800",,,,,"  217",",,7","   94",",,7",,,,,"  106",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  289",",,7","   89",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  194",",,7","   56",",,7",,,,,"   56",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  222",",,7","   50",",,7",,,,,"  122",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  133",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  261",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  222",",,7","   83",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  278",",,7","   94",",,7",,,,,"  150",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  306",",,7","  128",",,7",,,,,"  206",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  350",",,7","  172",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    3",",,7,0800",,,,,"  300",",,7","  117",",,7",,,,,"  117",",,7,0800",,,,,,,,,,
"USC00208080","2012-05-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  244",",,7","  100",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","   61",",,7,0800",,,,,"  189",",,7","   94",",,7",,,,,"  117",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","   43",",,7,0800",,,,,"  139",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  239",",,7","   89",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  272",",,7","  111",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","T,,7,0800",,,,,"  250",",,7","  117",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","  106",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  294",",,7","  106",",,7",,,,,"  183",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  139",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  333",",,7","  178",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  278",",,7","   94",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  278",",,7","  111",",,7",,,,,"  139",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","   46",",,7,0800",,,,,"  289",",,7","  133",",,7",,,,,"  139",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","  361",",,7,0800",,,,,"  294",",,7","  139",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  356",",,7","  194",",,7",,,,,"  222",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  344",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  300",",,7","  139",",,7",,,,,"  189",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  256",",,7","   94",",,7",,,,,"  111",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  289",",,7","  106",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  128",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-06-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  389",",,7","  178",",,7",,,,,"  222",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  350",",,7","  183",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  350",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  389",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  306",",,7","  156",",,7",,,,,"  167",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","   74",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  300",",,7","  133",",,7",,,,,"  150",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  311",",,7","  150",",,7",,,,,"  183",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  178",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  350",",,7","  206",",,7",,,,,"  211",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  372",",,7","  206",",,7",,,,,"  228",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  389",",,7","  228",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    8",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,"  217",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","   66",",,7,0800",,,,,"  283",",,7","  172",",,7",,,,,"  183",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  344",",,7","  200",",,7",,,,,"  244",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  361",",,7","  244",",,7",,,,,"  256",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  322",",,7","  133",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  144",",,7",,,,,"  261",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  311",",,7","  139",",,7",,,,,"  167",",,7,0800",,,,,,,,,,
"USC00208080","2012-07-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","  114",",,7,0800",,,,,"  328",",,7","  167",",,7",,,,,"  183",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  317",",,7","  144",",,7",,,,,"  161",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  150",",,7",,,,,"  183",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  183",",,7",,,,,"  211",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","   94",",,7,0800",,,,,"  328",",,7","  206",",,7",,,,,"  222",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","    8",",,7,0800",,,,,"  311",",,7","  122",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  289",",,7","  117",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  133",",,7",,,,,"  194",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  333",",,7","  183",",,7",,,,,"  211",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","   25",",,7,0800",,,,,"  211",",,7","  144",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    8",",,7,0800",,,,,"  222",",,7","  144",",,7",,,,,"  156",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  278",",,7","  144",",,7",,,,,"  156",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","  104",",,7,0800",,,,,"  244",",,7","  156",",,7",,,,,"  172",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","  133",",,7",,,,,"  172",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  283",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    5",",,7,0800",,,,,"  278",",,7","  144",",,7",,,,,"  178",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  256",",,7","   94",",,7",,,,,"  167",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","   94",",,7",,,,,"  117",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  272",",,7","  106",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  267",",,7","  117",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  283",",,7","  117",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  289",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  311",",,7","  117",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","   58",",,7,0800",,,,,"  333",",,7","  161",",,7",,,,,"  217",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","   94",",,7,0800",,,,,"  294",",,7","  156",",,7",,,,,"  161",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  283",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-08-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  300",",,7","  122",",,7",,,,,"  167",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  328",",,7","  194",",,7",,,,,"  217",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    5",",,7,0800",,,,,"  289",",,7","  178",",,7",,,,,"  189",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","   13",",,7,0800",,,,,"  272",",,7","  178",",,7",,,,,"  189",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  317",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","  183",",,7,0800",,,,,"  283",",,7","  122",",,7",,,,,"  133",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  228",",,7","   89",",,7",,,,,"  106",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  228",",,7","   78",",,7",,,,,"   89",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  244",",,7","   72",",,7",,,,,"   89",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  272",",,7","   78",",,7",,,,,"  106",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  294",",,7","  106",",,7",,,,,"  156",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","   94",",,7,0800",,,,,"  294",",,7","  133",",,7",,,,,"  139",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","   64",",,7,0800",,,,,"  228",",,7","   78",",,7",,,,,"   83",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  239",",,7","   72",",,7",,,,,"   89",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","   23",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,"  161",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    3",",,7,0800",,,,,"  183",",,7","   33",",,7",,,,,"   44",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    5",",,7,0800",,,,,"  156",",,7","   17",",,7",,,,,"   28",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  183",",,7","   17",",,7",,,,,"   83",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    3",",,7,0800",,,,,"  211",",,7","   72",",,7",,,,,"  161",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  239",",,7","   89",",,7",,,,,"  100",",,7,0800",,,,,,,,,,
"USC00208080","2012-09-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0",",,7,0800",,,,,"  200",",,7","   83",",,7",,,,,"   94",",,7,0800",,,,,,,,,,
"USC00208080","2012-10-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","   25",",,7,0800",,,,,"  194",",,7","   50",",,7",,,,,"  128",",,7,0800",,,,,,,,,,
