"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207320","2008-07-03","41.8069","-83.583","198.7","SAMARIA, MI US","  739",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  161",",,0",,,,,,,"  183",",,0,0800",,,,,"    1",",,0",,,,,"    1",",,0"
"USC00207320","2008-07-04","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-07-05","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-07-06","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-07-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","   89",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,,,"  228",",,0,0800",,,,,"    1",",,0",,,,,,
"USC00207320","2008-07-09","41.8069","-83.583","198.7","SAMARIA, MI US","  287",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  189",",,0",,,,,,,"  217",",,0,0800",,,,,"    1",",,0",,,,,"    1",",,0"
"USC00207320","2008-07-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  117",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-11","41.8069","-83.583","198.7","SAMARIA, MI US","   79",",,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  167",",,0",,,,,,,"  206",",,0,0800",,,,,"    1",",,0",,,,,"    1",",,0"
"USC00207320","2008-07-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  200",",,0",,,,,,,"  244",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-13","41.8069","-83.583","198.7","SAMARIA, MI US","   41",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  133",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-15","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   94",",,0",,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-16","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  156",",,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  167",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  328",",,0","  178",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-20","41.8069","-83.583","198.7","SAMARIA, MI US","   79",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  194",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-21","41.8069","-83.583","198.7","SAMARIA, MI US","    3",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  172",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-22","41.8069","-83.583","198.7","SAMARIA, MI US","   23",",,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  178",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  139",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  111",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  117",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  167",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  111",",,0",,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  128",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  150",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  178",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-07-31","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  156",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  161",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  156",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  106",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  156",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-05","41.8069","-83.583","198.7","SAMARIA, MI US","   18",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  172",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-08","41.8069","-83.583","198.7","SAMARIA, MI US","  150",",,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  122",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-09","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  100",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-10","41.8069","-83.583","198.7","SAMARIA, MI US","   20",",,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   78",",,0",,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","  111",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","  100",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-13","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  122",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  100",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-15","41.8069","-83.583","198.7","SAMARIA, MI US","   33",",,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  106",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-16","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  100",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  117",",,0",,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  161",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-19","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  128",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","   89",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","   94",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-22","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  128",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  122",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","   78",",,0",,,,,,,"   94",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  244",",,0","   89",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-28","41.8069","-83.583","198.7","SAMARIA, MI US","    8",",,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  128",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-29","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  150",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-30","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  106",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-08-31","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-09-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-09-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  117",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  128",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-04","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  350",",,0","  144",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-05","41.8069","-83.583","198.7","SAMARIA, MI US","   53",",,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  133",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  122",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-07","41.8069","-83.583","198.7","SAMARIA, MI US","   94",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  128",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  100",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-09","41.8069","-83.583","198.7","SAMARIA, MI US","   76",",,0,0800","    0","P,,0","    0","P,,0","  250",",,0","  111",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  211",",,0","   67",",,0",,,,,,,"   78",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   67",",,0",,,,,,,"   72",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-12","41.8069","-83.583","198.7","SAMARIA, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  239",",,0","   67",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-13","41.8069","-83.583","198.7","SAMARIA, MI US","   84",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  200",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-14","41.8069","-83.583","198.7","SAMARIA, MI US","  376",",,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  178",",,0",,,,,,,"  244",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-15","41.8069","-83.583","198.7","SAMARIA, MI US","  160",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  133",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-16","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  200",",,0","  100",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  211",",,0","   78",",,0",,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","   89",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   72",",,0",,,,,,,"   83",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","   72",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","   89",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-22","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  100",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","   83",",,0",,,,,,,"  100",",,0,0800",,,"    1",",,0",,,,,,,,
"USC00207320","2008-09-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","   83",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   78",",,0",,,,,,,"   94",",,0,0800",,,"    1",",,0",,,,,,,,
"USC00207320","2008-09-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","   89",",,0",,,,,,,"  122",",,0,0800",,,"    1",",,0",,,,,,,,
"USC00207320","2008-09-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  117",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","   61",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  133",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-09-30","41.8069","-83.583","198.7","SAMARIA, MI US","   36",",,0,0800","    0","P,,0","    0","P,,0","  211",",,0","  133",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0",,,"  211",",,0","   50",",,0",,,,,,,"   78",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  144",",,0","    0",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-03","41.8069","-83.583","198.7","SAMARIA, MI US","   30",",,0,0800","    0","P,,0","    0","P,,0","  150",",,0","    6",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   72",",,0",,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","   28",",,0",,,,,,,"   39",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","   33",",,0",,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","   83",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  156",",,0","   33",",,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-09","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","   61",",,0","   22",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-10","41.8069","-83.583","198.7","SAMARIA, MI US","   18",",,0,0800","    0","P,,0","    0","P,,0","   56",",,0","  -11",",,0",,,,,,,"   -6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   17",",,0","  -17",",,0",,,,,,,"    6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","   50",",,0","    0",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-13","41.8069","-83.583","198.7","SAMARIA, MI US","  175",",,0,0800","    0","P,,0","    0","P,,0","  122",",,0","   28",",,0",,,,,,,"   94",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  128",",,0","   89",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-15","41.8069","-83.583","198.7","SAMARIA, MI US","  231",",,0,0800","    0","P,,0","    0","P,,0","  133",",,0","   44",",,0",,,,,,,"   50",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-16","41.8069","-83.583","198.7","SAMARIA, MI US","  155",",,0,0800","    0","P,,0","    0",",,0","   56",",,0","    0",",,0",,,,,,,"   11",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-17","41.8069","-83.583","198.7","SAMARIA, MI US","   10",",,0,0800","    0","T,,0","    0","T,,0","   39",",,0","  -28",",,0",,,,,,,"  -11",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-18","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","T,,0","    0","P,,0","   28",",,0","  -67",",,0",,,,,,,"  -67",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","    0",",,0"," -111",",,0",,,,,,,"  -39",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0",",,0","   22",",,0","  -39",",,0",,,,,,,"    6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0","    0","P,,0","   28",",,0","  -89",",,0",,,,,,,"  -78",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-22","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,0,0800","   13",",,0","   25",",,0","    0",",,0",,,,,,,,,"  -67",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0",,,"   -6",",,0"," -122",",,0",,,,,,,"  -67",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0",,,"   39",",,0","  -72",",,0",,,,,,,"    0",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    5",",,0",,,"   33",",,0","   -6",",,0",,,,,,,"    6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","T,,0",,,"   28",",,0","    0",",,0",,,,,,,"    6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2008-11-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0",,,"   61",",,0","  -67",",,0",,,,,,,"    6",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0",,,"   56",",,0","  -67",",,0",,,,,,,"  -50",",,0,0800",,,,,,,,,,,,
"USC00207320","2008-11-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   72",",,0","  -50",",,0",,,,,,,"   22",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-01","41.8069","-83.583","198.7","SAMARIA, MI US","  178",",,0,0800","    0","P,,0","    0","P,,0","  194",",,0","  -28",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-02","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2009-05-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  150",",,0","   56",",,0",,,,,,,"   61",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  211",",,0","   44",",,0",,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  189",",,0","   33",",,0",,,,,,,"   78",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  189",",,0","   56",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2009-05-07","41.8069","-83.583","198.7","SAMARIA, MI US","   15",",,0,0800","    0","P,,0","    0","P,,0","  183",",,0","   61",",,0",,,,,,,"  100",",,0,0800",,,,,,,,,,,,
