"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00094889","2008-08-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   13",",,W",,,"  211",",,W","   89",",,W","   49",",,W",,," 1509",",,W",,,,,"  280",",,W","  330",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  256",",,W","  106",",,W","   29",",,W",,," 1442",",,W",,,,,"  320",",,W","  360",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  278",",,W","   89",",,W","   15",",,W",,," 1130",",,W",,,,,"  270",",,W","  260",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-08-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  250",",,W","  133",",,W","   20",",,W",,," 2047",",,W",,,,,"   70",",,W","   90",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  272",",,W","  117",",,W","   24",",,W",,," 1736",",,W",,,,,"   20",",,W","   20",",,W","   81",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-08-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  267",",,W","   89",",,W","   29",",,W",,," 1752",",,W",,,,,"   20",",,W","   10",",,W","   63",",,W","   76",",,W",,,,,,,,,,
"USW00094889","2008-08-16","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  283",",,W","   83",",,W","   30",",,W",,," 1612",",,W",,,,,"  280",",,W","  280",",,W","   76",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-08-17","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  306",",,W","  111",",,W","   37",",,W",,," 1700",",,W",,,,,"  270",",,W","  270",",,W","   81",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2008-08-18","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  317",",,W","  139",",,W","   36",",,W",,," 1539",",,W",,,,,"  250",",,W","  250",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-19","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  256",",,W","  122",",,W","   30",",,W",,," 0817",",,W",,,,,"   50",",,W","   30",",,W","   67",",,W","   81",",,W",,,,,,,,,,
"USW00094889","2008-08-20","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  267",",,W","   78",",,W","   24",",,W",,," 1123",",,W",,,,,"  130",",,W","   80",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-21","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  306",",,W","   72",",,W","   28",",,W",,," 1338",",,W",,,,,"  110",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00094889","2008-08-22","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  306",",,W","  206",",,W","   18",",,W",,," 1754",",,W",,,,,"  250",",,W","  240",",,W","   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W","    1",",,W",,
"USW00094889","2008-08-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  339",",,W","  183",",,W","   26",",,W",,," 1303",",,W",,,,,"  220",",,W","  220",",,W","   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-08-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  294",",,W","  156",",,W","   29",",,W",,," 1430",",,W",,,,,"  310",",,W","  310",",,W","   76",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00094889","2008-08-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  244",",,W","  117",",,W","   39",",,W",,," 1506",",,W",,,,,"   40",",,W","   10",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2008-08-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  256",",,W","  100",",,W","   36",",,W",,," 1424",",,W",,,,,"   80",",,W","   80",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2008-08-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  283",",,W","  128",",,W","   37",",,W",,," 1310",",,W",,,,,"  110",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,,,
"USW00094889","2008-08-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  233",",,W","  150",",,W","   19",",,W",,," 0038",",,W",,,,,"  100",",,W","  100",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-08-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  294",",,W","  128",",,W","   21",",,W",,," 1838",",,W",,,,,"  290",",,W","  330",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-08-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  300",",,W","  117",",,W","   15",",,W",,," 1716",",,W",,,,,"  140",",,W","  140",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-08-31","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  306",",,W","   83",",,W","   13",",,W",,," 1444",",,W",,,,,"  130",",,W","  170",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  306",",,W","   94",",,W","   17",",,W",,," 1657",",,W",,,,,"  120",",,W","  110",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  328",",,W","  111",",,W","   13",",,W",,," 1518",",,W",,,,,"  210",",,W","  200",",,W","   54",",,W","   58",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-09-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   51",",,W",,,"  339",",,W","  128",",,W","   22",",,W",,," 1448",",,W",,,,,"  320",",,W","  330",",,W","  125",",,W","  148",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00094889","2008-09-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   10",",,W",,,"  256",",,W","  167",",,W","   36",",,W",,," 2326",",,W",,,,,"  200",",,W","  200",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-09-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  233",",,W","  156",",,W","   47",",,W",,," 0254",",,W",,,,,"  200",",,W","  200",",,W","  134",",,W","  174",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-09-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  250",",,W","   89",",,W","   26",",,W",,," 1547",",,W",,,,,"  320",",,W","  310",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   79",",,W",,,"  233",",,W","   89",",,W","   26",",,W",,," 1208",",,W",,,,,"  250",",,W","  250",",,W","   76",",,W","   94",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  114",",,W",,,"  239",",,W","   72",",,W","   28",",,W",,," 2148",",,W",,,,,"  310",",,W","  300",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W","    1",",,W",,,,
"USW00094889","2008-09-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   25",",,W",,,"  200",",,W","   50",",,W","   31",",,W",,," 1551",",,W",,,,,"  290",",,W","  320",",,W","   72",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  217",",,W","   22",",,W","   22",",,W",,," 1447",",,W",,,,,"  120",",,W","   90",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  244",",,W","   72",",,W","   22",",,W",,," 1246",",,W",,,,,"  150",",,W","  120",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2008-09-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   69",",,W",,,"  250",",,W","  172",",,W","   23",",,W",,," 1538",",,W",,,,,"  250",",,W","  250",",,W","   67",",,W","   76",",,W","    1",",,W",,,"    1",",,W","    1",",,W",,
"USW00094889","2008-09-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  579",",,W",,,"  239",",,W","  189",",,W","   26",",,W",,," 1956",",,W",,,,,"  230",",,W","  230",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00094889","2008-09-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  358",",,W",,,"  261",",,W","  150",",,W","   41",",,W",,," 1646",",,W",,,,,"  350",",,W","  340",",,W","  125",",,W","  165",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   13",",,W",,,"  178",",,W","   89",",,W","   33",",,W",,," 0044",",,W",,,,,"  300",",,W","  300",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-09-16","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  206",",,W","   72",",,W","   22",",,W",,," 1444",",,W",,,,,"  300",",,W","  300",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-17","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  272",",,W","   61",",,W","   31",",,W",,," 1405",",,W",,,,,"  260",",,W","  260",",,W","   89",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-18","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  217",",,W","   61",",,W","   25",",,W",,," 1329",",,W",,,,,"   30",",,W","   10",",,W","   67",",,W","   81",",,W",,,,,,,,,,
"USW00094889","2008-09-19","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  244",",,W","   56",",,W","   12",",,W",,," 1100",",,W",,,,,"  200",",,W","  170",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-20","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  267",",,W","   67",",,W","   11",",,W",,," 1235",",,W",,,,,"  270",",,W","  240",",,W","   45",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-21","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  233",",,W","   89",",,W","   15",",,W",,," 1728",",,W",,,,,"   50",",,W","   30",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-09-22","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  239",",,W","   83",",,W","   20",",,W",,," 1517",",,W",,,,,"  100",",,W","   80",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00094889","2008-09-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  256",",,W","   78",",,W","   19",",,W",,," 1426",",,W",,,,,"  120",",,W","  130",",,W","   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  278",",,W","   67",",,W","   10",",,W",,," 1654",",,W",,,,,"  130",",,W","  130",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  267",",,W","   89",",,W","    9",",,W",,," 1648",",,W",,,,,"  140",",,W","  140",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-09-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  256",",,W","   83",",,W","   23",",,W",,," 1140",",,W",,,,,"   50",",,W","  100",",,W","   58",",,W","   89",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-09-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  211",",,W","   83",",,W","   24",",,W",,," 1013",",,W",,,,,"   40",",,W","   30",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  239",",,W","   61",",,W","   25",",,W",,," 1814",",,W",,,,,"  350",",,W","  350",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-09-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   25",",,W",,,"  194",",,W","  139",",,W","   26",",,W",,," 2028",",,W",,,,,"  110",",,W","  120",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-09-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   20",",,W",,,"  183",",,W","   83",",,W","   36",",,W",,," 1302",",,W",,,,,"  310",",,W","  300",",,W","   81",",,W","  116",",,W",,,,,,,"    1",",,W",,
"USW00094889","2008-10-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  133",",,W","   56",",,W","   41",",,W",,," 0922",",,W",,,,,"  350",",,W","  340",",,W","   89",",,W","  107",",,W",,,,,,,,,,
"USW00094889","2008-10-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   28",",,W",,,"  144",",,W","   39",",,W","   51",",,W",,," 1856",",,W",,,,,"  280",",,W","  270",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   15",",,W",,,"  133",",,W","   -5",",,W","   17",",,W",,," 1320",",,W",,,,,"  310",",,W","  320",",,W","   54",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2008-10-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  150",",,W","  -27",",,W","    7",",,W",,," 1141",",,W",,,,,"  350",",,W","  360",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"  172",",,W","  -21",",,W","    5",",,W",,," 1656",",,W",,,,,"  140",",,W","  140",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   10",",,W",,,"  156",",,W","   56",",,W","   22",",,W",,," 1525",",,W",,,,,"   80",",,W","   90",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00094889","2008-10-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  183",",,W","   22",",,W","   31",",,W",,," 1519",",,W",,,,,"  140",",,W","  110",",,W","   67",",,W","   81",",,W",,,,,,,,,,
"USW00094889","2008-10-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   53",",,W",,,"  189",",,W","   89",",,W","   42",",,W",,," 1727",",,W",,,,,"  280",",,W","  280",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  206",",,W","   17",",,W","   30",",,W",,," 1344",",,W",,,,,"  280",",,W","  280",",,W","   98",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  211",",,W","    0",",,W","    6",",,W",,," 1717",",,W",,,,,"  130",",,W","  140",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  239",",,W","   22",",,W","   13",",,W",,," 1610",",,W",,,,,"  140",",,W","  140",",,W","   54",",,W","   81",",,W",,,,,,,,,,
"USW00094889","2008-10-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  272",",,W","   56",",,W","   10",",,W",,," 1612",",,W",,,,,"  130",",,W","  160",",,W","   45",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  261",",,W","   50",",,W","    6",",,W",,," 1703",",,W",,,,,"  140",",,W","  140",",,W","   36",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  200",",,W","   33",",,W","   25",",,W",,," 0807",",,W",,,,,"  310",",,W","  280",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-10-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  137",",,W",,,"  172",",,W","   22",",,W","    9",",,W",,," 2205",",,W",,,,,"  330",",,W","  340",",,W","   89",",,W","  103",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-16","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  150",",,W","   11",",,W","   30",",,W",,," 0037",",,W",,,,,"  350",",,W","  340",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-17","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  150",",,W","    6",",,W","   11",",,W",,," 1238",",,W",,,,,"  350",",,W","   90",",,W","   54",",,W","  130",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-18","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  139",",,W","  -10",",,W","   19",",,W",,," 1025",",,W",,,,,"   50",",,W","   90",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-19","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  139",",,W","  -43",",,W","   15",",,W",,," 1419",",,W",,,,,"  210",",,W","  210",",,W","   67",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094889","2008-10-20","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   33",",,W",,,"  183",",,W","   11",",,W","   36",",,W",,," 2024",",,W",,,,,"  350",",,W","  350",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-21","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  100",",,W","  -32",",,W","   41",",,W",,," 0859",",,W",,,,,"  340",",,W","  340",",,W","   89",",,W","  134",",,W",,,,,,,,,,
"USW00094889","2008-10-22","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  106",",,W","  -43",",,W","   22",",,W",,," 1503",",,W",,,,,"   50",",,W","   50",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2008-10-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  128",",,W","   11",",,W","   37",",,W",,," 1039",",,W",,,,,"  120",",,W","  140",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   63",",,W",,,"  117",",,W","   22",",,W","   23",",,W",,," 1459",",,W",,,,,"  170",",,W","  140",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  100",",,W","   56",",,W","   51",",,W",,," 1436",",,W",,,,,"  240",",,W","  250",",,W","   94",",,W","  125",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  161",",,W","   39",",,W","   71",",,W",,," 1258",",,W",,,,,"  250",",,W","  250",",,W","  148",",,W","  183",",,W",,,,,,,,,,
"USW00094889","2008-10-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   13",",,W",,,"   94",",,W","   11",",,W","   48",",,W",,," 1656",",,W",,,,,"  320",",,W","  320",",,W","   94",",,W","  134",",,W",,,,,,,,,,
"USW00094889","2008-10-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   56",",,W","    0",",,W","   59",",,W",,," 1624",",,W",,,,,"  290",",,W","  320",",,W","   94",",,W","  130",",,W",,,,,,,,,,
"USW00094889","2008-10-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   67",",,W","  -55",",,W","   38",",,W",,," 1233",",,W",,,,,"  330",",,W","  330",",,W","   98",",,W","  130",",,W",,,,,,,,,,
"USW00094889","2008-10-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  117",",,W","  -82",",,W","   23",",,W",,," 1630",",,W",,,,,"  230",",,W","  200",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-10-31","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  211",",,W","    6",",,W","   33",",,W",,," 1442",",,W",,,,,"  250",",,W","  260",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-11-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  156",",,W","   22",",,W","   21",",,W",,," 1533",",,W",,,,,"   50",",,W","   30",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-11-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    8",",,W",,,"  106",",,W","    6",",,W","   23",",,W",,," 1042",",,W",,,,,"  130",",,W","  140",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-11-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   66",",,W",,,"  211",",,W","   61",",,W","   18",",,W",,," 0432",",,W",,,,,"   10",",,W","   10",",,W","   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W","    1",",,W",,
"USW00094889","2008-11-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  217",",,W","   11",",,W","   15",",,W",,," 1222",",,W",,,,,"  210",",,W","  210",",,W","   67",",,W","   81",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-11-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  217",",,W","    0",",,W","   14",",,W",,," 1523",",,W",,,,,"  190",",,W","  190",",,W","   58",",,W","   81",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-11-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  217",",,W","   11",",,W","   21",",,W",,," 1509",",,W",,,,,"  150",",,W","  140",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,
"USW00094889","2008-11-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"  156",",,W","   33",",,W","   28",",,W",,," 2201",",,W",,,,,"  270",",,W","  270",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00094889","2008-11-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   61",",,W","   22",",,W","   60",",,W",,," 1614",",,W",,,,,"  250",",,W","  230",",,W","   98",",,W","  116",",,W","    1",",,W",,,,,,,,
"USW00094889","2008-11-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    8",",,W",,,"   44",",,W","   -5",",,W","   43",",,W",,," 2004",",,W",,,,,"  290",",,W","  290",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,
