"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205563","2011-12-12","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   28",",,7","  -78",",,7",,,,,,,"  -72",",,7,0900",,,,,,,,
"USC00205563","2011-12-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   61",",,7","  -72",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,
"USC00205563","2011-12-14","41.9069","-83.4158","178.6","MONROE, MI US","   51",",,7,0900","    0",",,7,","    0",",,7,","   50",",,7","  -22",",,7",,,,,,,"   28",",,7,0900",,,,,,,,
"USC00205563","2011-12-15","41.9069","-83.4158","178.6","MONROE, MI US","  185",",,7,0900","    0",",,7,","    0",",,7,","  133",",,7","   11",",,7",,,,,,,"  128",",,7,0900",,,,,,,,
"USC00205563","2011-12-17","41.9069","-83.4158","178.6","MONROE, MI US",,,"    0","T,,7,","    0",",,7,","   11",",,7","  -17",",,7","    2",",,7","   51",",,7",,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2011-12-18","41.9069","-83.4158","178.6","MONROE, MI US","    8",",,7,0900","    0","T,,7,","    0",",,7,","    0",",,7","  -22",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2011-12-19","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   67",",,7","    0",",,7",,,,,,,"   67",",,7,0900",,,,,,,,
"USC00205563","2011-12-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  111",",,7","    0",",,7",,,,,,,"    6",",,7,0900",,,,,,,,
"USC00205563","2011-12-21","41.9069","-83.4158","178.6","MONROE, MI US","   46",",,7,0900","    0",",,7,","    0",",,7,","   50",",,7","    6",",,7",,,,,,,"   50",",,7,0900",,,,,,,,
"USC00205563","2011-12-22","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,7,0900","    0",",,7,","    0",",,7,","   94",",,7","   44",",,7",,,,,,,"   56",",,7,0900",,,,,,,,
"USC00205563","2011-12-23","41.9069","-83.4158","178.6","MONROE, MI US","   13",",,7,0900","    0",",,7,","    0",",,7,","   61",",,7","  -39",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2011-12-24","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","    6",",,7","  -56",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,
"USC00205563","2011-12-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   44",",,7","  -33",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2011-12-26","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   72",",,7","    0",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2011-12-27","41.9069","-83.4158","178.6","MONROE, MI US","   25",",,7,0900","    0",",,7,","    0",",,7,","   72",",,7","  -11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2011-12-28","41.9069","-83.4158","178.6","MONROE, MI US","   76",",,7,0900","    0","T,,7,",,,"   17",",,7","  -50",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2011-12-30","41.9069","-83.4158","178.6","MONROE, MI US",,,,,,,"   56",",,7","  -56",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2011-12-31","41.9069","-83.4158","178.6","MONROE, MI US",,,"    0",",,7,","    0",",,7,","   72",",,7","   22",",,7",,,,,,,"   22",",,7,0900","    0",",,7",,,,,,
"USC00205563","2012-01-02","41.9069","-83.4158","178.6","MONROE, MI US",,,,,,,"   83",",,7","  -33",",,7","    2",",,7","    0",",,7",,,"  -33",",,7,0900",,,,,,,,
"USC00205563","2012-01-03","41.9069","-83.4158","178.6","MONROE, MI US","   79",",,7,0900","    3",",,7,",,,"   83",",,7","  -94",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,
"USC00205563","2012-01-04","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  -22",",,7","  -72",",,7",,,,,,,"  -22",",,7,0900",,,,,,,,
"USC00205563","2012-01-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   22",",,7","  -44",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2012-01-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   61",",,7","  -17",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-01-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  122",",,7","   17",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-01-08","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   83",",,7","  -44",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2012-01-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   44",",,7","  -50",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,
"USC00205563","2012-01-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   61",",,7","  -33",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2012-01-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   94",",,7","  -39",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2012-01-12","41.9069","-83.4158","178.6","MONROE, MI US","   58",",,7,0900","    0",",,7,","    0",",,7,","   67",",,7","  -28",",,7",,,,,,,"   39",",,7,0900",,,,,,,,
"USC00205563","2012-01-13","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,7,0900","    5",",,7,","    0",",X,7,","   39",",,7","  -78",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,
"USC00205563","2012-01-14","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,7,0900","   13",",,7,"," 2616",",X,7,","  -44",",,7","  -72",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,
"USC00205563","2012-01-15","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","   25",",,7,","  -56",",,7","  -94",",,7",,,,,,,"  -78",",,7,0900",,,,,,,,
"USC00205563","2012-01-16","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","   25",",,7,","  -17",",,7","  -78",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2012-01-17","41.9069","-83.4158","178.6","MONROE, MI US","  221",",,7,0900","    0",",,7,","    0",",,7,","   94",",,7","  -17",",,7",,,,,,,"   78",",,7,0900",,,,,,,,
"USC00205563","2012-01-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  117",",,7","  -67",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,
"USC00205563","2012-01-19","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","    0",",,7,","  -22",",,7","  -61",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2012-01-20","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    5",",,7,",,,"  -17",",,7"," -167",",,7",,,,,,," -156",",,7,0900",,,,,,,,
"USC00205563","2012-01-21","41.9069","-83.4158","178.6","MONROE, MI US","   63",",,7,0900","   51",",,7,","   51",",,7,","  -78",",,7"," -156",",,7",,,,,,,"  -94",",,7,0900",,,,,,,,
"USC00205563","2012-01-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","   51",",,7,","  -33",",,7"," -117",",,7",,,,,,,"  -56",",,7,0900",,,,,,,,
"USC00205563","2012-01-23","41.9069","-83.4158","178.6","MONROE, MI US","   63",",,7,0900","    0",",,7,","    0",",,7,","   83",",,7","  -56",",,7",,,,,,,"   61",",,7,0900",,,,,,,,
"USC00205563","2012-01-24","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0",",,7,","    0",",,7,","  111",",,7","   -6",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,
"USC00205563","2012-01-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","    6",",,7","  -22",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2012-01-26","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","    0",",,7","  -17",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-01-27","41.9069","-83.4158","178.6","MONROE, MI US","  112",",,7,0900","    0","T,,7,","    0","T,,7,","   11",",,7","    0",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2012-01-28","41.9069","-83.4158","178.6","MONROE, MI US","   10",",,7,0900","   10",",,7,","    0","T,,7,","   56",",,7","  -17",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-01-29","41.9069","-83.4158","178.6","MONROE, MI US",,,,,"    0",",,7,","   28",",,7","  -28",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-01-30","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","    0","T,,7,","   22",",,7","  -78",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2012-01-31","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   83",",,7","  -44",",,7",,,,,,,"   83",",,7,0900",,,,,,,,
"USC00205563","2012-02-01","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0",",,7,","    0",",,7,","  139",",,7","   44",",,7",,,,,,,"   50",",,7,0900",,,,,,,,
"USC00205563","2012-02-02","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   83",",,7","   22",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-02-03","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   44",",,7","  -50",",,7",,,,,,,"  -50",",,7,0900",,,,,,,,
"USC00205563","2012-02-04","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   61",",,7","  -50",",,7",,,,,,,"    6",",,7,0900",,,,,,,,
"USC00205563","2012-02-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   61",",,7","  -61",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,
"USC00205563","2012-02-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   78",",,7","  -61",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-02-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   89",",,7","  -11",",,7",,,,,,,"    6",",,7,0900",,,,,,,,
"USC00205563","2012-02-08","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,",,,"   28",",,7","  -50",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2012-02-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   28",",,7","  -50",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2012-02-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   33",",,7","  -44",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2012-02-11","41.9069","-83.4158","178.6","MONROE, MI US","   33",",,7,0900","   66",",,7,","   76",",,7,","    0",",,7"," -122",",,7",,,,,,," -111",",,7,0900",,,,,,,,
"USC00205563","2012-02-12","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","   76",",,7,","  -67",",,7"," -111",",,7",,,,,,,"  -67",",,7,0900",,,,,,,,
"USC00205563","2012-02-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","   76",",,7,","    0",",,7","  -67",",,7",,,,,,,"  -61",",,7,0900",,,,,,,,
"USC00205563","2012-02-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","   76",",,7,","    6",",,7","   -6",",,7",,,,,,,"    6",",,7,0900",,,,,,,,
"USC00205563","2012-02-16","41.9069","-83.4158","178.6","MONROE, MI US","   33",",,7,0900","    0",",,7,","    0",",,7,","   39",",,7","    6",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-02-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   67",",,7","  -28",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-02-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   72",",,7","    0",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-02-19","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   50",",,7","  -78",",,7",,,,,,,"  -33",",,7,0900",,,,,,,,
"USC00205563","2012-02-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   17",",,7","  -89",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2012-02-22","41.9069","-83.4158","178.6","MONROE, MI US",,,"    0",",,7,","    0",",,7,","   61",",,7","  -28",",,7","    2",",,7","   25",",,7",,,"   33",",,7,0900",,,,,,,,
"USC00205563","2012-02-23","41.9069","-83.4158","178.6","MONROE, MI US","   58",",,7,0900","    0","T,,7,","    0",",,7,","   44",",,7","    0",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-02-24","41.9069","-83.4158","178.6","MONROE, MI US","   69",",,7,0900","   25",",,7,","   25",",,7,","   56",",,7","  -11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2012-02-25","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,7,0900","   36",",,7,","   25",",,7,","   39",",,7","  -28",",,7",,,,,,,"  -28",",,7,0900",,,,,,,,
"USC00205563","2012-02-26","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","   25",",,7,","   11",",,7","  -83",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2012-02-27","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   44",",,7","  -44",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-02-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   83",",,7","  -67",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,
"USC00205563","2012-02-29","41.9069","-83.4158","178.6","MONROE, MI US","  109",",,7,0900","    0",",,7,","    0",",,7,","   39",",,7","   -6",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2012-03-01","41.9069","-83.4158","178.6","MONROE, MI US","   15",",,7,0900","    0",",,7,","    0",",,7,","   67",",,7","   11",",,7",,,,,,,"   17",",,7,0900",,,,,,,,
"USC00205563","2012-03-02","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   67",",,7","    6",",,7",,,,,,,"   17",",,7,0900",,,,,,,,
"USC00205563","2012-03-03","41.9069","-83.4158","178.6","MONROE, MI US","  183",",,7,0900","    0",",,7,","    0",",,7,","  100",",,7","   11",",,7",,,,,,,"   11",",,7,0900",,,,,,,,
"USC00205563","2012-03-04","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","    0",",,7,","   28",",,7","  -33",",,7",,,,,,,"   -6",",,7,0900",,,,,,,,
"USC00205563","2012-03-05","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","    0","T,,7,","   33",",,7","  -56",",,7",,,,,,,"  -44",",,7,0900",,,,,,,,
"USC00205563","2012-03-06","41.9069","-83.4158","178.6","MONROE, MI US","    0","T,,7,0900","    0","T,,7,","    0",",,7,","   11",",,7","  -50",",,7",,,,,,,"    0",",,7,0900",,,,,,,,
"USC00205563","2012-03-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  144",",,7","    0",",,7",,,,,,,"  106",",,7,0900",,,,,,,,
"USC00205563","2012-03-08","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,7,0900","    0",",,7,","    0",",,7,","  194",",,7","  106",",,7",,,,,,,"  139",",,7,0900",,,,,,,,
"USC00205563","2012-03-09","41.9069","-83.4158","178.6","MONROE, MI US","   38",",,7,0900","    0",",,7,","    0",",,7,","  139",",,7","  -22",",,7",,,,,,,"    6",",,7,0900",,,,,,,,
"USC00205563","2012-03-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   39",",,7","  -67",",,7",,,,,,,"  -17",",,7,0900",,,,,,,,
"USC00205563","2012-03-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","   94",",,7","  -17",",,7",,,,,,,"   56",",,7,0900",,,,,,,,
"USC00205563","2012-03-12","41.9069","-83.4158","178.6","MONROE, MI US","   84",",,7,0900","    0",",,7,","    0",",,7,","  189",",,7","   44",",,7",,,,,,,"   89",",,7,0900",,,,,,,,
"USC00205563","2012-03-13","41.9069","-83.4158","178.6","MONROE, MI US","  109",",,7,0900","    0",",,7,","    0",",,7,","  161",",,7","   89",",,7",,,,,,,"  117",",,7,0900",,,,,,,,
"USC00205563","2012-03-14","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  194",",,7","   22",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-03-15","41.9069","-83.4158","178.6","MONROE, MI US","   15",",,7,0900",,,,,"  250",",,7","   22",",,7",,,,,,,"  150",",,7,0900",,,,,,,,
"USC00205563","2012-03-16","41.9069","-83.4158","178.6","MONROE, MI US","  615",",,7,0900",,,,,"  244",",,7","  111",",,7",,,,,,,"  161",",,7,0900",,,,,,,,
"USC00205563","2012-03-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  217",",,7","   78",",,7",,,,,,,"  111",",,7,0900",,,,,,,,
"USC00205563","2012-03-19","41.9069","-83.4158","178.6","MONROE, MI US",,,,,,,"  228",",,7","   89",",,7","    2",",,7","   28",",,7",,,"  106",",,7,0900",,,,,,,,
"USC00205563","2012-03-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  211",",,7","   89",",,7",,,,,,,"  122",",,7,0900",,,,,,,,
"USC00205563","2012-03-21","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  256",",,7","  100",",,7",,,,,,,"  183",",,7,0900",,,,,,,,
"USC00205563","2012-03-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  233",",,7","   89",",,7",,,,,,,"  200",",,7,0900",,,,,,,,
"USC00205563","2012-03-23","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  256",",,7","  111",",,7",,,,,,,"  122",",,7,0900",,,,,,,,
"USC00205563","2012-03-24","41.9069","-83.4158","178.6","MONROE, MI US","  165",",,7,0900",,,,,"  161",",,7","   94",",,7",,,,,,,"   94",",,7,0900",,,,,,,,
"USC00205563","2012-03-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  122",",,7","   78",",,7",,,,,,,"  111",",,7,0900",,,,,,,,
"USC00205563","2012-03-26","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  189",",,7","   11",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-03-27","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   89",",,7","  -11",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-03-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  144",",,7","   22",",,7",,,,,,,"  144",",,7,0900",,,,,,,,
"USC00205563","2012-03-29","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  211",",,7","   22",",,7",,,,,,,"   56",",,7,0900",,,,,,,,
"USC00205563","2012-03-30","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   78",",,7","   11",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-03-31","41.9069","-83.4158","178.6","MONROE, MI US","  127",",,7,0900",,,,,"   61",",,7","   17",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-04-01","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   61",",,7","   22",",,7",,,,,,,"   61",",,7,0900",,,,,,,,
"USC00205563","2012-04-02","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  128",",,7","    0",",,7",,,,,,,"   39",",,7,0900",,,,,,,,
"USC00205563","2012-04-03","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,7,0900",,,,,"  100",",,7","   22",",,7",,,,,,,"   72",",,7,0900",,,,,,,,
"USC00205563","2012-04-04","41.9069","-83.4158","178.6","MONROE, MI US","   53",",,7,0900",,,,,"  161",",,7","   39",",,7",,,,,,,"   94",",,7,0900",,,,,,,,
"USC00205563","2012-04-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  178",",,7","    6",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-04-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  139",",,7","  -17",",,7",,,,,,,"   17",",,7,0900",,,,,,,,
"USC00205563","2012-04-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  172",",,7","   17",",,7",,,,,,,"   89",",,7,0900",,,,,,,,
"USC00205563","2012-04-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  172",",,7","   22",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-04-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"   67",",,7","   11",",,7",,,,,,,"   44",",,7,0900",,,,,,,,
"USC00205563","2012-04-12","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  128",",,7","  -17",",,7",,,,,,,"   50",",,7,0900",,,,,,,,
"USC00205563","2012-04-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  156",",,7","    0",",,7",,,,,,,"   78",",,7,0900",,,,,,,,
"USC00205563","2012-04-14","41.9069","-83.4158","178.6","MONROE, MI US","   25",",,7,0900",,,,,"  156",",,7","   67",",,7",,,,,,,"   94",",,7,0900",,,,,,,,
"USC00205563","2012-04-15","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,7,0900",,,,,"  156",",,7","   94",",,7",,,,,,,"  133",",,7,0900",,,,,,,,
"USC00205563","2012-04-16","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,7,0900",,,,,"  272",",,7","  133",",,7",,,,,,,"  189",",,7,0900",,,,,,,,
"USC00205563","2012-04-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  228",",,7","   28",",,7",,,,,,,"   72",",,7,0900",,,,,,,,
"USC00205563","2012-04-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  156",",,7","   17",",,7",,,,,,,"   72",",,7,0900",,,,,,,,
"USC00205563","2012-04-19","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  150",",,7","   72",",,7",,,,,,,"  150",",,7,0900",,,,,,,,
"USC00205563","2012-04-21","41.9069","-83.4158","178.6","MONROE, MI US",,,,,,,"  250",",,7","   33",",,7","    2",",,7","  102",",,7",,,"   33",",,7,0900",,,,,,,,
"USC00205563","2012-04-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  128",",,7","   11",",,7",,,,,,,"   50",",,7,0900",,,,,,,,
"USC00205563","2012-04-23","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  122",",,7","   33",",,7",,,,,,,"   78",",,7,0900",,,,,,,,
"USC00205563","2012-04-24","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  150",",,7","   33",",,7",,,,,,,"   39",",,7,0900",,,,,,,,
"USC00205563","2012-04-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  172",",,7","   17",",,7",,,,,,,"   28",",,7,0900",,,,,,,,
"USC00205563","2012-04-26","41.9069","-83.4158","178.6","MONROE, MI US","   23",",,7,0900",,,,,"  161",",,7","   28",",,7",,,,,,,"  117",",,7,0900",,,,,,,,
"USC00205563","2012-04-27","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  156",",,7","  -11",",,7",,,,,,,"   22",",,7,0900",,,,,,,,
"USC00205563","2012-04-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  128",",,7","   22",",,7",,,,,,,"   72",",,7,0900",,,,,,,,
"USC00205563","2012-04-29","41.9069","-83.4158","178.6","MONROE, MI US","   38",",,7,0900",,,,,"   78",",,7","  -22",",,7",,,,,,,"   78",",,7,0900",,,,,,,,
"USC00205563","2012-04-30","41.9069","-83.4158","178.6","MONROE, MI US","  122",",,7,0900",,,,,"  144",",,7","   61",",,7",,,,,,,"   72",",,7,0900",,,,,,,,
"USC00205563","2012-05-01","41.9069","-83.4158","178.6","MONROE, MI US","  236",",,7,0900",,,,,"  161",",,7","   72",",,7",,,,,,,"  106",",,7,0900",,,,,,,,
"USC00205563","2012-05-02","41.9069","-83.4158","178.6","MONROE, MI US","    8",",,7,0900",,,,,"  161",",,7","  100",",,7",,,,,,,"  117",",,7,0900",,,,,,,,
"USC00205563","2012-05-03","41.9069","-83.4158","178.6","MONROE, MI US","    3",",,7,0900",,,,,"  283",",,7","  117",",,7",,,,,,,"  256",",,7,0900",,,,,,,,
"USC00205563","2012-05-04","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,7,0900",,,,,"  311",",,7","  150",",,7",,,,,,,"  150",",,7,0900",,,,,,,,
"USC00205563","2012-05-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,7,0900",,,,,"  233",",,7","  128",",,7",,,,,,,"  144",",,7,0900",,,,,,,,
